1.5423,2.2431
2.041,2.2431
2.5396,2.2431
3.038,2.2431
3.5362,2.2431
4.0482,2.2431
4.5738,2.2431
5.1131,2.2431
5.6617,2.2685
6.2192,2.312
6.7846,2.3853
7.3571,2.4835
7.9353,2.6148
8.5202,2.771
9.1098,2.9568
9.703,3.1722
10.2977,3.4186
10.9121,3.6533
11.5363,3.8764
12.1667,4.0972
12.7996,4.3487
13.4533,4.5717
14.1215,4.7809
14.8067,4.9684
15.5092,5.1301
16.2287,5.2638
16.9645,5.3669
17.7156,5.4375
18.4806,5.4735
19.2567,5.4734
20.0405,5.4357
20.8352,5.4153
21.6318,5.4108
22.4275,5.386
23.2297,5.3473
24.039,5.2747
24.8556,5.1786
25.6783,5.0527
26.5058,4.894
27.3511,4.7559
28.2064,4.6308
29.0656,4.4752
29.9402,4.3293
30.8253,4.1658
31.7262,4.015
32.6377,3.8476
33.5648,3.6913
34.5027,3.5201
35.4558,3.3584
36.42,3.1835
37.3991,3.0162
38.3897,2.8376
39.3947,2.6649
40.4115,2.4826
41.4424,2.3045
42.4766,2.0942
43.5141,1.8557
44.5537,1.5855
45.5935,1.28
46.6318,0.937
47.6907,0.6128
48.7483,0.2872
49.7957,-0.0652
50.8401,-0.424
51.8814,-0.7891
52.9227,-1.1524
53.9625,-1.5177
55.0022,-1.881
56.0408,-2.2456
57.0791,-2.6087
58.1226,-2.9412
59.1698,-3.2457
60.2211,-3.5189
61.2765,-3.7575
62.3354,-3.9595
63.3966,-4.1235
64.459,-4.2487
65.521,-4.3344
66.5811,-4.3802
67.6378,-4.3861
68.6894,-4.3521
69.7344,-4.2782
70.7808,-4.225
71.8241,-4.1486
72.8638,-4.0474
73.9005,-3.9287
74.935,-3.7991
75.968,-3.6972
76.9988,-3.6222
78.027,-3.5779
79.0522,-3.5679
80.0731,-3.5938
81.0886,-3.6569
82.0972,-3.7578
83.0972,-3.8967
84.0871,-4.0739
85.0653,-4.289
86.0302,-4.5418
86.9801,-4.8318
87.9135,-5.1585
88.8288,-5.5211
89.7247,-5.9189
90.5996,-6.3511
91.4521,-6.8168
92.3141,-7.2657
93.1515,-7.7468
93.9639,-8.2594
94.7514,-8.8016
95.5148,-9.3704
96.254,-9.964
96.968,-10.5823
97.655,-11.2252
98.3135,-11.8922
98.9422,-12.5829
99.5395,-13.2962
100.1042,-14.0312
100.6352,-14.7865
101.1315,-15.5608
101.5921,-16.3526
102.0163,-17.1603
102.4032,-17.9823
102.8068,-18.7969
103.2156,-19.6083
103.5915,-20.4335
103.9578,-21.2622
104.3183,-22.1079
104.6891,-22.9636
105.0586,-23.8344
105.4403,-24.7145
105.8202,-25.6098
106.2123,-26.5144
106.6028,-27.434
107.0051,-28.363
107.4065,-29.3068
107.8187,-30.2604
108.231,-31.2282
108.6531,-32.2063
109.0763,-33.1981
109.5082,-34.2005
109.9424,-35.2163
110.3842,-36.2431
110.829,-37.2828
111.2808,-38.3338
111.7363,-39.3974
112.1981,-40.4725
112.6641,-41.56
113.1359,-42.6591
113.6124,-43.7704
114.0943,-44.8934
114.5811,-46.0285
115.0677,-47.1627
115.5817,-48.2792
116.1205,-49.3785
116.6862,-50.459
117.2812,-51.5185
117.9065,-52.5551
118.5622,-53.5672
119.2482,-54.5533
119.9637,-55.5119
120.7081,-56.4419
121.4803,-57.3419
122.2792,-58.211
123.1038,-59.0481
123.9528,-59.8523
124.8252,-60.6227
125.7195,-61.3585
126.6347,-62.059
127.5694,-62.7236
128.5224,-63.3515
129.4925,-63.9424
130.4783,-64.4956
131.4786,-65.0109
132.492,-65.4878
133.5171,-65.9263
134.5528,-66.326
135.5975,-66.6869
136.65,-67.0089
137.7089,-67.2916
138.7728,-67.535
139.8404,-67.739
140.9102,-67.9032
141.9808,-68.0277
143.0507,-68.1123
144.1185,-68.157
145.1903,-68.1619
146.2643,-68.1269
147.3389,-68.0518
148.4121,-67.9367
149.4822,-67.7816
150.5473,-67.5866
151.6057,-67.352
152.6557,-67.0781
153.6956,-66.7652
154.7186,-66.4155
155.7233,-66.0298
156.7084,-65.6086
157.6726,-65.1528
158.6147,-64.6633
159.5334,-64.1408
160.4277,-63.5864
161.2963,-63.0009
162.1383,-62.3855
162.9525,-61.7412
163.738,-61.069
164.4939,-60.3702
165.2191,-59.6459
165.9129,-58.8973
166.5742,-58.1256
167.2024,-57.3321
167.7964,-56.518
168.3557,-55.6847
168.8794,-54.8336
169.4204,-53.9931
169.9542,-53.1491
170.4624,-52.2913
170.9629,-51.4298
171.455,-50.5642
171.95,-49.7008
172.4407,-48.8358
172.9351,-47.9735
173.4253,-47.1094
173.919,-46.2481
174.4086,-45.3851
174.9018,-44.5248
175.3909,-43.6628
175.8835,-42.8034
176.3719,-41.9424
176.864,-41.0841
177.3519,-40.2241
177.8434,-39.3668
178.3307,-38.5077
178.8216,-37.6515
179.3083,-36.7934
179.7988,-35.9381
180.2848,-35.081
180.7948,-34.2433
181.3243,-33.423
181.8762,-32.6227
182.4529,-31.845
183.0554,-31.0918
183.6837,-30.3648
184.3377,-29.6656
185.0165,-28.9957
185.7195,-28.3565
186.4454,-27.7492
187.193,-27.1751
187.9291,-26.5855
188.6504,-25.9846
189.3564,-25.3727
190.0468,-24.7501
190.719,-24.1138
