1.5438,4.239
1.5442,4.7377
1.5446,5.2363
1.545,5.7347
1.5454,6.2329
1.5458,6.7449
1.5462,7.2705
1.5466,7.8098
1.5471,8.3628
1.5475,8.9294
1.548,9.5096
1.5742,10.0992
1.6195,10.6975
1.6942,11.3037
1.7959,11.9169
1.9306,12.5356
2.0967,13.1589
2.2472,13.8005
2.3849,14.4504
2.5204,15.1065
2.6849,15.77
2.8252,16.4528
2.9967,17.1425
3.1436,17.8517
3.3204,18.568
3.474,19.3033
3.656,20.0461
3.8165,20.8077
4.0036,21.577
4.2142,22.3501
4.4517,23.1256
4.7208,23.9016
5.0234,24.6763
5.3613,25.448
5.7358,26.2147
6.0976,27.0026
6.4463,27.8014
6.824,28.5907
7.2063,29.3925
7.6212,30.1885
8.0614,30.9817
8.5311,31.7692
9.0335,32.5482
9.5701,33.3166
10.1418,34.0723
10.7042,34.8518
11.2985,35.6074
11.9268,36.344
12.5883,37.0642
13.2819,37.7674
14.0076,38.4522
14.7656,39.1166
15.5547,39.7579
16.3388,40.4231
17.1227,41.0933
17.9298,41.7402
18.7527,42.3881
19.5912,43.0374
20.4388,43.6964
21.2987,44.3611
22.1673,45.0359
23.0619,45.6914
23.9801,46.3296
24.9235,46.9473
25.8935,47.5407
26.8905,48.1073
27.914,48.6449
28.9614,49.1506
30.0212,49.6182
31.0922,50.047
32.1548,50.4966
33.2265,50.9182
34.3093,51.3158
35.4075,51.6764
36.5253,52.0039
37.6611,52.3007
38.8141,52.5662
39.9838,52.7985
41.1558,52.993
42.3291,53.1486
43.5022,53.2645
44.6738,53.3402
45.8424,53.3756
47.0102,53.4333
48.1727,53.4503
49.329,53.4268
50.489,53.3636
51.6552,53.2622
52.8268,53.1235
54.0027,52.9475
55.1817,52.733
56.3623,52.4791
57.5479,52.2497
58.7192,51.9818
59.8756,51.6768
61.0168,51.3366
62.1424,50.9628
63.2517,50.5561
64.3563,50.1113
65.4546,49.6279
66.5747,49.1624
67.6914,48.6781
68.8061,48.1696
69.9266,47.6436
71.0556,47.1053
72.1952,46.5591
73.3459,46.0065
74.5083,45.4482
75.6821,44.8843
76.8777,44.3465
78.0938,43.8334
79.3307,43.348
80.589,42.8937
81.8683,42.4729
83.1668,42.0879
84.458,41.6791
85.756,41.3013
87.0596,40.951
88.3775,40.6389
89.7118,40.3625
91.0615,40.1206
92.4258,39.9135
93.8039,39.7426
95.195,39.6094
96.5974,39.5154
98.0087,39.3968
99.4199,39.3101
100.8305,39.2508
102.2401,39.213
103.6487,39.1901
105.0561,39.1758
106.4623,39.1656
107.8674,39.1572
109.2714,39.1494
110.6742,39.1419
112.0758,39.1344
113.4763,39.127
114.8756,39.1196
116.2737,39.1122
117.6846,39.1047
119.1081,39.0972
120.5443,39.0896
121.9931,39.0819
123.4544,39.0742
124.9146,39.0664
126.3734,39.0587
127.8449,39.0509
129.3289,39.0431
130.821,39.0702
132.3206,39.1311
133.8268,39.228
135.3387,39.3635
136.862,39.4692
138.3896,39.5459
139.9204,39.5934
141.46,39.6109
143.0125,39.665
144.5738,39.7239
146.1412,39.7501
147.7185,39.7496
149.3075,39.7289
150.9085,39.6942
152.5216,39.6506
154.1468,39.602
155.7807,39.5892
157.4087,39.6117
159.0303,39.6711
160.6444,39.7692
162.2498,39.9073
163.845,40.0859
165.4284,40.3051
167.0038,40.5655
168.5676,40.8666
170.1173,41.2076
171.6506,41.5878
173.1656,42.0063
174.6612,42.4626
176.1362,42.9561
177.5897,43.4862
179.0208,44.0524
180.4286,44.6539
181.8121,45.2903
183.1696,45.9602
184.4993,46.6626
185.7991,47.3957
187.0667,48.1578
188.2997,48.9464
189.496,49.7591
190.6644,50.6012
191.8046,51.4717
192.916,52.3697
193.998,53.2946
195.0495,54.2456
196.0696,55.2222
197.0574,56.2236
198.0118,57.2489
198.9321,58.2971
199.8173,59.3673
200.6668,60.4585
201.4799,61.5694
202.2559,62.699
202.9943,63.8462
203.6947,65.0097
204.3566,66.1886
204.9795,67.3815
205.5633,68.5873
206.1077,69.8049
206.6123,71.0332
207.0771,72.2708
207.502,73.5167
207.8867,74.7697
208.2313,76.0285
208.5947,77.2816
208.9263,78.5413
209.2368,79.8047
209.5728,81.0564
209.9344,82.2957
210.3246,83.5213
210.6866,84.7553
211.0573,85.9854
211.45,87.207
211.8528,88.4242
212.2613,89.6384
212.6713,90.851
213.0819,92.0625
213.4921,93.2731
213.9022,94.4827
214.3119,95.6914
214.7214,96.8991
215.1305,98.106
215.5393,99.312
215.9478,100.5171
216.3561,101.7212
216.764,102.9245
217.1716,104.1269
217.5789,105.3284
217.9859,106.5289
