1.0435,2.2431
1.0435,1.7443
1.0435,1.2456
1.0435,0.747
1.0435,0.2486
1.0435,-0.2496
1.0435,-0.7615
1.0686,-1.2828
1.1113,-1.813
1.184,-2.3511
1.2801,-2.8964
1.4082,-3.4479
1.5553,-4.008
1.7337,-4.5721
1.9374,-5.1414
2.1715,-5.7127
2.4349,-6.2852
2.7295,-6.8568
3.0558,-7.4254
3.4144,-7.9888
3.8055,-8.5442
4.2291,-9.0893
4.6852,-9.6212
5.1732,-10.1373
5.6924,-10.6351
6.242,-11.112
6.8207,-11.5654
7.4271,-11.9929
8.0595,-12.3925
8.716,-12.7618
9.3947,-13.0992
10.0933,-13.4028
10.8095,-13.6713
11.5409,-13.9034
12.2849,-14.0981
13.0292,-14.3092
13.7692,-14.5354
14.5155,-14.734
15.2564,-14.9471
15.9954,-15.1762
16.7371,-15.4289
17.4777,-15.7156
18.2158,-16.0371
18.9493,-16.3944
19.6763,-16.7887
20.4127,-17.1661
21.1565,-17.5286
21.8867,-17.9153
22.6281,-18.3091
23.3752,-18.7205
24.1404,-19.1266
24.9106,-19.5517
25.6996,-19.9702
26.4933,-20.4079
27.3056,-20.8394
28.1231,-21.2893
28.9585,-21.7342
29.7998,-22.1961
30.6359,-22.6861
31.4665,-23.2035
32.2886,-23.7521
33.0996,-24.334
33.8975,-24.9506
34.6799,-25.6023
35.4438,-26.2884
36.1858,-27.0073
36.9031,-27.7572
37.593,-28.5362
38.2533,-29.3423
38.9326,-30.1392
39.5971,-30.9467
40.2396,-31.7718
40.8704,-32.6132
41.4979,-33.4727
42.1028,-34.3593
42.6894,-35.2692
43.2546,-36.2035
43.7951,-37.1634
44.3646,-38.1225
44.9363,-39.0889
45.4902,-40.0766
46.0477,-41.0773
46.58,-42.1016
47.0907,-43.1471
47.5768,-44.2143
48.0347,-45.3043
48.5225,-46.3963
49.0049,-47.4984
49.4694,-48.619
49.9313,-49.7545
50.3926,-50.9041
50.8584,-52.066
51.328,-53.2402
51.8028,-54.4262
52.282,-55.6243
52.7662,-56.8343
53.255,-58.0562
53.7487,-59.2901
54.2471,-60.5358
54.7175,-61.8015
55.1612,-63.0861
55.5756,-64.3898
55.9572,-65.7127
56.3036,-67.0544
56.6127,-68.4127
56.8827,-69.7836
57.1124,-71.1632
57.3012,-72.548
57.4986,-73.9344
57.6542,-75.3191
57.7682,-76.703
57.8408,-78.088
57.8725,-79.4683
57.8641,-80.843
57.8166,-82.2113
57.7306,-83.5723
57.6065,-84.9251
57.4443,-86.2686
57.2437,-87.6016
57.0046,-88.9228
56.7272,-90.231
56.4116,-91.5247
56.0581,-92.8027
55.6671,-94.0637
55.2391,-95.3065
54.7747,-96.5297
54.2746,-97.7323
53.7394,-98.9131
53.1698,-100.0711
52.5666,-101.2051
51.9306,-102.3143
51.2626,-103.3977
50.5635,-104.4544
49.8342,-105.4835
49.0757,-106.4843
48.2889,-107.4559
47.4748,-108.3977
46.6768,-109.3528
45.8561,-110.2858
45.0214,-111.2043
44.178,-112.1135
43.3127,-112.9946
42.4288,-113.85
41.5258,-114.6784
40.6027,-115.4772
39.6589,-116.2444
