1.545,5.7346
1.5454,6.2329
1.5458,6.731
1.5462,7.2289
1.5466,7.7268
1.547,8.2244
1.5474,8.722
1.5478,9.2332
1.5482,9.7581
1.5739,10.2923
1.6174,10.8354
1.6908,11.3863
1.7884,11.9445
1.9186,12.5084
2.0296,13.0901
2.1286,13.6797
2.2231,14.2778
2.3448,14.885
2.4378,15.511
2.5652,16.1439
2.6633,16.7953
2.7946,17.4546
2.8981,18.1325
3.0334,18.8187
3.1424,19.5232
3.2869,20.231
3.4518,20.9442
3.6441,21.6609
3.868,22.3794
4.1249,23.0981
4.3657,23.8371
4.593,24.5877
4.8465,25.3375
5.0942,26.1035
5.3615,26.8772
5.6543,27.6517
5.9739,28.4261
6.325,29.1979
6.6535,29.9794
6.9712,30.7651
7.3147,31.539
7.6426,32.3193
7.9983,33.0825
8.3724,33.832
8.775,34.5777
9.2101,35.317
9.6313,36.08
10.0448,36.8567
10.4886,37.6277
10.9619,38.3921
11.4621,39.1507
11.9929,39.9004
12.5564,40.6386
13.1536,41.3633
13.7763,42.0615
14.3834,42.7737
14.9808,43.4938
15.6024,44.1911
16.2246,44.8872
16.8544,45.5757
17.4864,46.2802
18.1343,46.9883
18.7843,47.7124
19.4497,48.4405
20.1179,49.1839
20.8007,49.932
21.4871,50.6947
22.1872,51.4627
22.8918,52.2446
23.6092,53.0326
24.3319,53.8336
25.0665,54.6415
25.8074,55.4616
26.5592,56.2894
27.318,57.1285
28.0871,57.976
28.8637,58.8342
29.6695,59.6776
30.5022,60.5074
31.3637,61.3208
32.2151,62.1641
33.0711,63.0012
33.9403,63.823
34.8114,64.6413
35.7014,65.4317
36.6071,66.1965
37.5296,66.9338
38.481,67.649
39.462,68.3396
40.4392,69.0588
41.4288,69.7687
42.4439,70.4474
43.4867,71.0992
44.5552,71.7257
45.6084,72.3767
46.669,73.0132
47.7338,73.6406
48.7999,74.2641
49.8659,74.886
50.9313,75.5072
51.9959,76.1278
53.0718,76.7549
54.1588,77.3886
55.2366,78.0545
56.3058,78.7507
57.4033,79.427
58.5051,80.1202
59.6111,80.8305
60.7259,81.5508
61.829,82.3041
62.9213,83.0884
64.0006,83.9051
65.1087,84.7055
66.2154,85.5245
67.3044,86.3798
68.3661,87.2603
69.4441,88.1196
70.5093,88.9924
71.547,89.8896
72.5689,90.8175
73.6213,91.7309
74.6627,92.6546
75.6747,93.6024
76.659,94.5714
77.6249,95.5709
78.6216,96.5588
79.6135,97.5668
80.5925,98.5853
81.5733,99.6195
82.5592,100.6661
83.525,101.7428
84.4714,102.8477
85.3964,103.9817
86.3536,105.1063
87.3024,106.2508
88.2435,107.4174
89.1734,108.591
90.0962,109.7683
90.9868,110.9633
91.8466,112.174
92.6741,113.4006
93.5267,114.6092
94.362,115.8277
95.1607,117.0631
95.9243,118.3138
96.708,119.551
97.5143,120.7671
98.3428,121.9617
99.1412,123.1757
99.9426,124.3861
100.7732,125.5692
101.6306,126.7261
102.4663,127.8978
103.3158,129.0576
104.1915,130.1908
105.0907,131.2986
105.9651,132.4249
106.8511,133.5404
107.7627,134.6277
108.6973,135.6881
109.6545,136.7212
110.635,137.7251
111.639,138.6982
112.624,139.6902
113.633,140.6481
114.6647,141.5723
115.7179,142.4631
116.7577,143.3684
117.8124,144.2537
118.8865,145.1067
119.9774,145.9294
121.0847,146.7212
122.1738,147.5371
123.2816,148.3171
124.4063,149.0625
125.5465,149.7744
126.6712,150.5095
127.8056,151.2268
128.955,151.909
130.1171,152.5588
131.2637,153.2342
132.4174,153.895
133.584,154.5212
134.7615,155.1156
135.9241,155.7372
137.0925,156.3449
138.2727,156.9174
139.4624,157.4577
140.6384,158.0256
141.8198,158.5793
143.0113,159.0975
